id_persona	categoria	forma	index_token	context	estat
pa-055	pronom_ho_candidat	ho	2735	he passat amb poder no ho sé tot el que no	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va prospere	2771	sort que sort que no va prospere visto que ha passat	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam convidar	2779	que ha passat no ens vam convidar a un plaer a	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va convidar	2792	les que el martínez ens va convidar al paco i a	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_ho_candidat	ho	2815	i jo buscava per allà ho fins verd perquè em va	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va dir	2820	ho fins verd perquè em va dir que sí sí ho	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_ho_candidat	ho	2825	va dir que sí sí ho va fer i va arribar	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va fer	2826	dir que sí sí ho va fer i va arribar amb	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va arribar	2829	sí ho va fer i va arribar amb una esmoquim blanca	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va començar	2844	pim pam pim pam i va començar el miguel ngel martínez	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va tocar	2850	començar el miguel ngel martínez va tocar el recordo que era	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va aprofitar	2872	parlàvem d'això eh i també va aprofitar el miguel ngel igual	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	2888	allà a mig i dir hi aquí tinc uns amics meus	candidat textual ASR; revisió auditiva pendent
pa-055	possessius_candidat	meus	2893	hi aquí tinc uns amics meus d'andorra s'adondem d'andorra tal que	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	2933	que a totes les convicions hi havia l'io aquest tema d'andorra	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va passar	2939	havia l'io aquest tema d'andorra va passar per totes les convicions	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_ho_candidat	ho	2945	passar per totes les convicions ho sabíem i no va ser	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va ser	2949	convicions ho sabíem i no va ser fàcil no però vam	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam tenir	2954	va ser fàcil no però vam tenir la sort de tindre	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va passar	3001	d'entendre aquesta sort i llavors va passar per assentiment que sí	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_en_candidat	en	3011	sí i automàticament al moment en la condició de fer la	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va fer	3036	integració a l això els va fer l de maig del	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam aconseguir	3044	de maig del era irreversible vam aconseguir en mesos la irreversibilitat	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_en_candidat	en	3046	del era irreversible vam aconseguir en mesos la irreversibilitat del projecte	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va començar	3059	tant a partir d'allà es va començar a engegar tot es	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va començar	3065	començar a engegar tot es va començar a engegar la taula	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va començar	3073	engegar la taula tripartita es va començar la comissió constituïent el	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_en_candidat	en	3100	als pobles que digués sí en d'hora de fer això amb	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	3113	perquè nosaltres volíem els cobrínceps hi havia molta intoxicació perquè si	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va entrar	3158	sob feva el dret i va entrar el cíndic i l'abert	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam proposar	3164	entrar el cíndic i l'abert vam proposar un miqueta de cíndic	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va fer	3172	miqueta de cíndic que em va fer i l'albert i l'albert	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va fer	3179	i l'albert i l'albert em va fer no passa res però	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va aportar	3212	no no l'oberge labert es va aportar molt bé com a	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam un	3221	com a síndic i si vam un principi hi havia uns	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	3224	i si vam un principi hi havia uns dubtes no que	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	3231	uns dubtes no que sempre hi són doncs no quan va	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va començar	3236	hi són doncs no quan va començar a sentar se la	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va donar	3249	l'oberge labert a mi em va donar plena confiança vull dir	candidat textual ASR; revisió auditiva pendent
pa-055	possessius_candidat	nostre	3297	que volien la independència del nostre país garantitzada pel reconeixement internacional	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	3319	d'aquest dret que dins d'això hi havia punts essencials evidentment de	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	3332	dels drets i llibertats que hi ha a la constitució clar	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_ho_candidat	ho	3338	ha a la constitució clar ho teníem clar però no vam	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam imposar	3343	ho teníem clar però no vam imposar res al principi no	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va vindre	3350	res al principi no tot va vindre de l'assassorament que vam	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam agafar	3355	va vindre de l'assassorament que vam agafar els uns i els	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	van posar	3403	dret polític d'un costat francès van posar hi gent molt bona	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	3405	d'un costat francès van posar hi gent molt bona i d'un	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_ho_candidat	ho	3438	moderna no i això no ho hem fet és una constitució	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	3481	constitució la part ecològica ella hi va a portar molt molt	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_en_candidat	n'hi	3493	em vull referir que no n'hi ha difícil hi havia l'acord	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	3496	que no n'hi ha difícil hi havia l'acord a la taula	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	van reunir	3541	dia a la tarda es van reunir parròquies a l'amassàna que	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	van convidar	3548	parròquies a l'amassàna que no van convidar ni a escaldes ni	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_en_candidat	en	3558	ni a andorra i ens en vam enterar jo vaig trucar	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam enterar	3559	a andorra i ens en vam enterar jo vaig trucar al	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vaig trucar	3562	ens en vam enterar jo vaig trucar al josep arell de	candidat textual ASR; revisió auditiva pendent
pa-055	contacte_castella_candidat	bueno	3628	forma tranquil·la no síndics no bueno és igual la fem la	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	3636	la fem la fem d'escaldes hi va anar jo l'andorra el	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va anar	3637	fem la fem d'escaldes hi va anar jo l'andorra el jaume	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va trucar	3645	l'andorra el jaume bartomeu li va trucar perquè no ens havien	candidat textual ASR; revisió auditiva pendent
pa-055	contacte_castella_candidat	bueno	3691	era la llei electoral d'acord bueno doncs no passa res i	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam fer	3704	la llei la llei la vam fer després i farem la	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam fer	3726	passa si és i allà vam fer un tomb de taula	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va veure	3733	un tomb de taula tothom va veure hi havia una majoria	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	3735	de taula tothom va veure hi havia una majoria per fer	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va acabar	3745	fer la constitució i es va acabar l'arro no o sigui	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	3752	l'arro no o sigui no hi va haver cap noix de	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va haver	3753	no o sigui no hi va haver cap noix de los	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	3766	que em diuen no no hi va haver cap al contrari	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va haver	3767	em diuen no no hi va haver cap al contrari va	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va ser	3772	va haver cap al contrari va ser una cosa maca va	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va ser	3777	va ser una cosa maca va ser una cosa que va	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va anar	3782	va ser una cosa que va anar bé per tothom i	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	3789	bé per tothom i que hi havia un malentès hi havia	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	3793	que hi havia un malentès hi havia un malentès a nivell	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_en_candidat	n'hi	3812	consell és una bicàmera això n'hi ha que representen la terra	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	3834	la població a més d'haver hi un parlamèdic encenat és una	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	van pujar	3853	dels cotxers llargos quan els van pujar el fent de porta	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	3864	veu de la reunió que hi ha hagut de cinc paròquies	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	van comptar	3872	de cinc paròquies que es van comptar malament a la maçana	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vaig parlar	3908	de les bonges i jo vaig parlar amb el gaspà i	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vaig parlar	3914	parlar amb el gaspà i vaig parlar amb tots els dos	candidat textual ASR; revisió auditiva pendent
pa-055	contacte_castella_candidat	bueno	3922	tots els dos peròquies dic bueno que no serem mai més	candidat textual ASR; revisió auditiva pendent
pa-055	negacio_lexical_candidat	mai	3926	dic bueno que no serem mai més ningú que estem d'acord	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vaig vam	3954	amb tot i demà i vaig vam parlar ràtua baix abans	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam parlar	3955	tot i demà i vaig vam parlar ràtua baix abans de	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_en_candidat	en	3979	dels objectors que sortia d'aquí en poques cançis pobre jordi que	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	van pujar	3987	pobre jordi que quan auge van pujar va dir no ens	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va dir	3989	que quan auge van pujar va dir no ens hem reunits	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va aixecar	4016	sé què tal i es va aixecar els auditors i diu	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_ho_candidat	ho	4023	els auditors i diu jo ho penses i demà el consell	candidat textual ASR; revisió auditiva pendent
pa-055	contacte_castella_candidat	bueno	4029	penses i demà el consell bueno em va fer gràcia aquella	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va fer	4031	demà el consell bueno em va fer gràcia aquella nit ens	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam tornar	4037	fer gràcia aquella nit ens vam tornar a comptar i quan	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va passar	4044	a comptar i quan ja va passar de es va acabar	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va acabar	4048	ja va passar de es va acabar al raó no vam	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam fer	4053	va acabar al raó no vam fer un tomb de taula	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va dir	4069	de la maria retsch que va dir per exemple bueno sí	candidat textual ASR; revisió auditiva pendent
pa-055	contacte_castella_candidat	bueno	4073	que va dir per exemple bueno sí però si hem de	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_ho_candidat	ho	4094	de canviar com està plantejada ho farem però la constitució d'otre	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam comptar	4111	l'obert pujol d'ordino brillantíssima ens vam comptar i quan vam passar	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam passar	4115	ens vam comptar i quan vam passar de que ja vam	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam ser	4120	vam passar de que ja vam ser sempre passa eh quasi	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	4136	quan passàvem de érem també hi havia moguda del costat dels	candidat textual ASR; revisió auditiva pendent
pa-055	possessius_candidat	seus	4155	copríncepts i l'altra són els seus serveis no sé si m'explico	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_en_candidat	en	4184	ha estat massa d'acord però en tot cas com que l'és	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va circular	4214	no inclusivament un moment que va circular que els coprínsecs podien	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_ho_candidat	ho	4230	sobre els lleis i això ho havien resultat amb el fet	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_ho_candidat	ho	4280	està de tot pactat i ho han fet circular però no	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	vam conèixer	4322	fins de mare endorrana ens vam conèixer i quan en d'hora	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_en_candidat	en	4326	ens vam conèixer i quan en d'hora perquè en d'hora ho	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_en_candidat	en	4329	i quan en d'hora perquè en d'hora ho referèndum el seu	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_ho_candidat	ho	4331	en d'hora perquè en d'hora ho referèndum el seu de març	candidat textual ASR; revisió auditiva pendent
pa-055	possessius_candidat	seu	4334	en d'hora ho referèndum el seu de març i l'òscar ja	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va demanar	4340	de març i l'òscar ja va demanar de seguida la desiul·les	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va anar	4352	unides i quan el govern va anar cap allà jo amb	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_hi_candidat	hi	4360	allà jo amb molt contenta hi va anar amb la meva	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va anar	4361	jo amb molt contenta hi va anar amb la meva esposa	candidat textual ASR; revisió auditiva pendent
pa-055	possessius_candidat	meva	4365	hi va anar amb la meva esposa que l'òscar va estar	candidat textual ASR; revisió auditiva pendent
pa-055	perifrasi_past_candidata	va estar	4369	la meva esposa que l'òscar va estar contentíssim de caïnessa i	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_ho_candidat	ho	4379	i allà a l'hotel liia ho fomiavem eh quants anys fa	candidat textual ASR; revisió auditiva pendent
pa-055	pronom_ho_candidat	ho	4386	eh quants anys fa que ho fomiavem doncs ja està	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_en_candidat	en	30	començar el mandat es fan en un dels hotels propietat d'un	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	40	d'un dels consellers generals que hi havia aquí després i es	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_en_candidat	en	72	el que s'està fent fins en aquell moment i que les	candidat textual ASR; revisió auditiva pendent
pa-056	possessius_candidat	nostre	87	doncs evidentment no era el nostre taranà per almenys el meu	candidat textual ASR; revisió auditiva pendent
pa-056	possessius_candidat	meu	92	nostre taranà per almenys el meu a partir d'aquí sí que	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	101	sí que és cert que hi va haver dues persones que	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va haver	102	que és cert que hi va haver dues persones que van	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	van dir	107	va haver dues persones que van dir que va som hi	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va som	110	persones que van dir que va som hi tal potser van	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	112	van dir que va som hi tal potser van abandonar de	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	van abandonar	115	va som hi tal potser van abandonar de cara a la	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_ho_candidat	ho	179	per tant això calia canviar ho no amb això vam estar	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	vam estar	183	canviar ho no amb això vam estar totalmente d'acord ens van	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	van ficar	188	vam estar totalmente d'acord ens van ficar d'acord també amb la	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	van ficar	200	del cap del abans ens van ficar d'acord també amb la	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	212	del síndic però malauradament després hi va haver tot el que	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va haver	213	síndic però malauradament després hi va haver tot el que sabem	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	233	degut a la malaltia que hi va haver del síndic que	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va haver	234	a la malaltia que hi va haver del síndic que el	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_ho_candidat	ho	245	síndic era que el dir ho era el quin feia l'equilibri	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	269	complicada d'egos i segurament també hi fico el meu però no	candidat textual ASR; revisió auditiva pendent
pa-056	possessius_candidat	meu	272	segurament també hi fico el meu però no era el meu	candidat textual ASR; revisió auditiva pendent
pa-056	possessius_candidat	meu	277	meu però no era el meu i no el seu no	candidat textual ASR; revisió auditiva pendent
pa-056	possessius_candidat	seu	281	el meu i no el seu no compartits i en canvi	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_en_candidat	en	285	el seu no compartits i en canvi el senyor vial això	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_ho_candidat	ho	293	senyor vial això sí que ho tenia clar tenia una manera	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	308	tots aquests mini problemes que hi havia no malauradament el senyor	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va passar	315	no malauradament el senyor vial va passar el que va passar	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va passar	319	vial va passar el que va passar s'ho va substituir primer	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va substituir	322	el que va passar s'ho va substituir primer amb una primera	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va vindre	335	el subscíndic i després ja va vindre el sindic jalabert i	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	vam ser	350	deia que les coses no vam ser capaços ningú de poder	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_ho_candidat	ho	357	capaços ningú de poder negociar ho com a humana però supostos	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va acabar	366	però supostos no s'aprovaven i va acabar amb la disolusió que	candidat textual ASR; revisió auditiva pendent
pa-056	incoatiu_eix_candidat	coneix	373	amb la disolusió que tothom coneix sembla que era el sembla	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	vam tornar	383	sembla i a partir d'aquí vam tornar hi i llavors ja	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	385	a partir d'aquí vam tornar hi i llavors ja va vindre	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va vindre	389	tornar hi i llavors ja va vindre el sindic farlas i	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	vam posar	401	i el que sí ens vam posar al cap és que	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_ho_candidat	ho	418	de la constitució i això ho tenia clar jo diria que	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	450	quins paràmetres institucionals no els hi venia de gust però com	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	vam tirar	464	majoria ja estem d'acord doncs vam tirar endavant es va fer	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va fer	468	doncs vam tirar endavant es va fer la comissió constituent i	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va anar	478	i endavant i així es va anar és a dir aquí	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	487	dir aquí poc temps abans hi havia hagut una autodissolusió l'autodissolusió	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	493	havia hagut una autodissolusió l'autodissolusió hi havia dos parts molt clares	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va ser	519	que pensàvem que perquè aquí va ser el programa que pensàvem	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	van estar	540	els consellers que aquell dia van estar a favor de l'autodius	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va ser	548	favor de l'autodius d'orosió els va ser molt més fàcil en	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_en_candidat	en	553	va ser molt més fàcil en tener se pel segon mandat	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	van decidir	596	dir moltes coses que es van decidir amb els primers mesos	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	630	ferras que encara avui dia hi tinc una gran diosa relació	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	648	tot el bon terenar que hi havia entre la gent mira	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	vaig viure	669	dir jo l'ambient que jo vaig viure els dos dos vegades	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	vaig vindre	679	vegades i mig que jo vaig vindre a aquesta sala sobretot	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_en_candidat	en	689	sobretot les dues primeres preconstitucionals en l'ambient amb la gent i	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	706	a l'actual jo penso que hi ha hagut canvis que no	candidat textual ASR; revisió auditiva pendent
pa-056	possessius_candidat	seva	735	aleix i que faci la seva exposició i que jo ara	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_en_candidat	en	832	haver conservat d'aquesta manera avui en dia és el meu criteri	candidat textual ASR; revisió auditiva pendent
pa-056	possessius_candidat	meu	836	avui en dia és el meu criteri jo veig uns enfrontaments	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	859	cosa perquè jo crec que hi ha alguns que em donen	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	van aquí	876	parlen quan jo penso que van aquí això és el consell	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_ho_candidat	ho	918	que siguem capaços de consensuar ho i si veiem que en	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_en_candidat	en	923	ho i si veiem que en aquell moment que ens havia	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_ho_candidat	ho	936	no érem capaços de dir ho deixem aquí i en tornem	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_en_candidat	en	940	dir ho deixem aquí i en tornem a parlar i aquest	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	948	parlar i aquest esprit que hi havia del consell general quan	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	vaig viure	959	jo els dos vegades que vaig viure doncs jo això penso	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_en_candidat	en	973	malauradament s'ha perdut i avui en dia hi ha uns afrontaments	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	975	perdut i avui en dia hi ha uns afrontaments avui en	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_en_candidat	en	980	hi ha uns afrontaments avui en dia jo em quedo molt	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	996	preparen no sé qui prepara hi tu el que vas desgeixes	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	vas desgeixes	1000	prepara hi tu el que vas desgeixes i aleshores això està	candidat textual ASR; revisió auditiva pendent
pa-056	incoatiu_eix_candidat	desgeixes	1001	hi tu el que vas desgeixes i aleshores això està tan	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_en_candidat	en	1010	està tan quadriculat que difícilment en el mateix assessor del consell	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_ho_candidat	ho	1022	pots variar allò segurament si ho dic per experiència perquè això	candidat textual ASR; revisió auditiva pendent
pa-056	contacte_castella_candidat	bueno	1147	no l'entenc massa no però bueno no seré jo qui va	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va canviar	1152	bueno no seré jo qui va canviar no moltes coses que	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	van arreglar	1159	no moltes coses que es van arreglar a l'aigua cas el	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va fer	1169	el procés constituent quan es va fer aquí amb el sistema	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	1193	aquell i tal i no hi ha manera de fer consens	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	1205	la constitució no sé si hi seria és que la veritat	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_ho_candidat	ho	1211	seria és que la veritat ho dic no em sembla que	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	1218	no em sembla que no hi seria era un altre taranà	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_hi_candidat	hi	1227	altre taranà és a dir hi havia gent que políticament uns	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_en_candidat	en	1293	barrejar me els termes avui en dies barreja tot en aquell	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_en_candidat	en	1297	avui en dies barreja tot en aquell moment no es barrejarien	candidat textual ASR; revisió auditiva pendent
pa-056	perifrasi_past_candidata	va fer	1319	això és el que es va fer no i en la	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_en_candidat	en	1323	es va fer no i en la constitució penso que és	candidat textual ASR; revisió auditiva pendent
pa-056	pronom_ho_candidat	ho	1382	tal i intentar veure com ho fem com ho reglem i	candidat textual ASR; revisió auditiva pendent
