categoria	forma	id_persona	ocurrencia	snippet	font	estat
discurs	a nivell	pa-058	3	la, i hi havia diversitat. L'únic que sí que ens unia a tots més o menys era un criteri que a nivell d'Andorra tots volíem que el nostre país, el que comentava anteriorment, tingués un reconei	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	a veure	pa-058	1	ho diuen obertament, però ho feien per darrere, van intentar, de totes maneres, van oferçar a veure si, fins a l'última hora, Algú, i des de fora alguns els encorxaven a fer-ho, a veure si nosa	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	a veure	pa-058	2	oferçar a veure si, fins a l'última hora, Algú, i des de fora alguns els encorxaven a fer-ho, a veure si nosaltres ens carregàvem la pròpia negociació de la Constitució, i va haver-hi dies previs	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	a veure	pa-058	3	"que el plantejament va ser molt més amb un objectiu de ser pragmàtics i de dir, ""Bueno, anem a veure si ens hem sortit"", perquè no gaire és oportunitats més que aquesta tindre. I en aquell mome"	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	bueno	pa-058	1	nçut que ens calgui una reforma del nivell i de l'importància d'una Constitució. I a Montes, bueno, es busquen allà a fer sis propostes, que es posen a referèndum, algunes d'elles tenien algu	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	bueno	pa-058	2	e algú li fes un recurs, allò que ell havia, es havia compromès davant dels electors, doncs, bueno, quedaria en paper mullat, perquè no podria estar ni efectiu ni res, perquè quedaria ahir en	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	bueno	pa-058	3	quedaria ahir en un propi calaix. Bé, dintre de l'UCPA, quan es va formar, hi havia, doncs, bueno, una joventut que ideològicament no veníem tots del mateix punt, perquè veníem alguns que ve	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	bé	pa-058	1	mullat, perquè no podria estar ni efectiu ni res, perquè quedaria ahir en un propi calaix. Bé, dintre de l'UCPA, quan es va formar, hi havia, doncs, bueno, una joventut que ideològicamen	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	bé	pa-058	2	tema de la nacionalitat endorrana, que havia estat molt tancat, hi havia el tema de que està bé privat fer-hi manifestacions, de que moltes vegades quan un és jove i pretén que teniu unes	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	bé	pa-058	3	"s i enriquidors i moltes idees. I, bueno, al final, alguns van dir... ""Escolta, aquí... molt bé discutir, però..."" I avançar, però, per el que necessitem, és que es creï una candidatura i"	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	clar	pa-058	1	o quan se vol acció d'aquestes, i aquests recursos en queixa tenien els delegats permanents. Clar, què passava, de que els delegats permanents tenien aquest poder, que era el poder legislatiu	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	clar	pa-058	2	"via dit coses molt grosses, i li dius ""escolta, home, perquè tu ho regona, mira, què tal"". I clar, el fet és que hi ha el polític que és polític per ideals. I aquest és el polític que va a bu"	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	clar	pa-058	3	i que, al final, vam negociar un text que jo crec que és un bon text constitucional. Bueno, clar, aquí, segur que si preguntes, cadascú deu tenir la seva pròpia opinió. Bueno, jo, sense fal	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	diguem	pa-058	1	r tacadoli. I hi havia gent que no era molt pròxima a nosaltres, que se'ns va anar apropant, diguem, però vosaltres realment voleu fer això, és que vosaltres, i després, al propi ambient del	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	diguem	pa-058	2	van acabar sent responsables polítics treballant amb la Constitució, fent la servir, i tots diguem, personalment m'ho han dit a mi tots, que gràcies a Déu que vull dir a la trinca. Ens havíem	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	doncs	pa-058	1	a la que algú li fes un recurs, allò que ell havia, es havia compromès davant dels electors, doncs, bueno, quedaria en paper mullat, perquè no podria estar ni efectiu ni res, perquè quedaria	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	doncs	pa-058	2	perquè quedaria ahir en un propi calaix. Bé, dintre de l'UCPA, quan es va formar, hi havia, doncs, bueno, una joventut que ideològicament no veníem tots del mateix punt, perquè veníem alguns	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	doncs	pa-058	3	guéssim decidir nosaltres del propi futur que desitjarem pel nostre país. I quan un és jove, doncs, bueno, Tens sempre la il·lusió i l'intensió de que vos, un país model i que amb molts aspec	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	llavors	pa-058	1	tra cosa, i el que no vol és trencar gaire ous perquè, si no, li segueixen molt els rastre. Llavors, com més desapercebut passa, millor, quan va passar el problema de que, a través de que hi v	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	llavors	pa-058	2	"ixò, la millor després l'estat tindrà aquesta responsabilitat que no la podríem assumir"". I llavors havíem de buscar que la paraula quedés una miqueta més diluïda dintre del plantejament perqu"	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	no?	pa-058	1	res. Doncs, clar, ja hem arribat fins aquí, hi ha tot. I si això no ho vol acceptar, per què no? Doncs, bueno, després ja s'hi ha quedat tothom. Jo crec que hem de ser, no hem de ser il·lus	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	perquè	pa-058	1	emocràcia que ens poguéssim autogestionar internament, però això era una il·lusió irrisòria, perquè no podíem acabar mai de decidir que una cosa que nosaltres al poble endorrà havia decidit sob	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	perquè	pa-058	2	cabar mai de decidir que una cosa que nosaltres al poble endorrà havia decidit sobiranament, perquè a la seva majoria del Consell General volia que això es fes d'aquesta manera, un recurs enqu	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	perquè	pa-058	3	tir en el món polític, i no sols en el món polític, sinó també en la ciutadania en general, perquè tothom era conscient que era com si n'essin acabant els objectius de les nostres institucion	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	vull dir	pa-058	1	ó, fent la servir, i tots diguem, personalment m'ho han dit a mi tots, que gràcies a Déu que vull dir a la trinca. Ens havíem sentit dir que nosaltres anàvem que érem uns revolucionaris, que no	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	és a dir	pa-058	1	estar subjectes a recursos i podien estar en un calar ja anys sense que entressin en vigor. És a dir, que nosaltres podíem dins que volíem ser com un Parlament a través del Consell General amb	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	és a dir	pa-058	2	"cap de casa de la Casa de la Vall. Aquell moment és un... Aquell moment és un inici com tot. És a dir, tu tens els objectius a la teva vida de dir ""Jo voldria fer realitat això"". I un dia, per c"	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	és a dir	pa-058	3	plantejament que Andorra pogués tenir un estatus internacional reconegut com un estat més. És a dir, que hi havia diverses lectures i diversos criteris, i la mitra tenia el plantejament de tot	transcripcions/pa-058.txt	ASR; pendent d'audicio
territorial	Canillo	pa-058	1	l canvi institucional. I en la primera, doncs, bueno, vam tenir la sort de tenir persones de canillo, que van creure amb nosaltres, amb el nostre objectiu, i que, bueno, a través de la sindicat	transcripcions/pa-058.txt	ASR; pendent d'audicio
territorial	Escaldes	pa-058	1	que havien d'evolucionar cap a una altra modernitat. I això va fer una sèrie de persones i escaldes era un poble molt actiu i molt viu, a nivell de política, a nivell de comerç, a nivell d'host	transcripcions/pa-058.txt	ASR; pendent d'audicio
territorial	Escaldes	pa-058	2	amb idees, amb plantejaments... I d'aquí van sortir a l'època aquella, quan estàvem en algun escaldes, caldea, el festival de jazz... Moltes coses que després, algunes d'elles reprenen ara, d'a	transcripcions/pa-058.txt	ASR; pendent d'audicio
territorial	Escaldes	pa-058	3	eníem la mateixa voluntat de canvi, alguns vista d'una manera molt més forta, diria jo, des d'escaldes, altres d'una manera una miqueta molt més pragmàtica des d'endorra la veia, però, bueno, tam	transcripcions/pa-058.txt	ASR; pendent d'audicio
territorial	Sant Julià	pa-058	1	n anar a buscar. Jo vaig assumir d'anar de candidat a síndic, sapiguent que perdia, i els de Sant Julià de l'Òrea, molts dels quals ja no hi són per poder-ho explicar, Doncs, bueno, em van dir a m	transcripcions/pa-058.txt	ASR; pendent d'audicio
territorial	comuns	pa-058	1	e l'època. Dic, jo no portaré, en cap cas, la dimissió del Jaume, que anem amb uns objectius comuns, perquè vosaltres em feu a mi síndic, eh? vosaltres feu... doncs serà síndic a l'Albert de l	transcripcions/pa-058.txt	ASR; pendent d'audicio
territorial	comú	pa-058	1	les etapes polítiques que he fet, i trobat aquí companys extraordinaris, en el consell, en el comú. I, bueno, quan té il·lusions per projectes, cada projecte té la seva importància. Però, si	transcripcions/pa-058.txt	ASR; pendent d'audicio
territorial	copríncep	pa-058	1	uesta Constitució no pugui posar més en entre dit el que és la figura i la representació del copríncep francès com a tal, i a partir d'aquest moment, per el que fa referència al copríncep episcov	transcripcions/pa-058.txt	ASR; pendent d'audicio
territorial	copríncep	pa-058	2	ció del copríncep francès com a tal, i a partir d'aquest moment, per el que fa referència al copríncep episcoval, jo crec que va quedar embotit en la seva pròpia plantegem-ho d'aquesta manera. En	transcripcions/pa-058.txt	ASR; pendent d'audicio
territorial	copríncep	pa-058	3	negociació de cada una de les nostres de les parts. I aquí hi havia, doncs, la delegació del copríncep francès, del copríncep episcopal i la del Consell General. I per part dels coprínceptes es v	transcripcions/pa-058.txt	ASR; pendent d'audicio
territorial	coprínceps	pa-058	1	i vam demanar aquí de fer una demanda oficial d'obertura del procés constituïent als propis coprínceps a través d'un procés d'una taula tripartita amb una negociació de cada una de les nostres de	transcripcions/pa-058.txt	ASR; pendent d'audicio
territorial	coprínceps	pa-058	2	que ell la va assumir, com a tal, i veia, a través de les converses que podia tenir amb els coprínceps, amb els serveis dels coprínceps d'un costat i de l'altre, de que la cosa anàvem sèrio i de	transcripcions/pa-058.txt	ASR; pendent d'audicio
territorial	coprínceps	pa-058	3	, i veia, a través de les converses que podia tenir amb els coprínceps, amb els serveis dels coprínceps d'un costat i de l'altre, de que la cosa anàvem sèrio i de que molta part dels que li havien	transcripcions/pa-058.txt	ASR; pendent d'audicio
territorial	parròquia	pa-058	1	quell moment d'uns joves que teníem una idea de fer evolucionar primer el poble amb tant que parròquia i després canviar el concepte de país amb tant que millorar les institucions del país. Vam a	transcripcions/pa-058.txt	ASR; pendent d'audicio
territorial	parròquia	pa-058	2	tre del plantejament de la segona fase, que van ser uns altres els que van venir a manar a la parròquia d'en camp, que estaven molt més overts per al tema del canvi institucional. I en la primera,	transcripcions/pa-058.txt	ASR; pendent d'audicio
territorial	parròquia	pa-058	3	allí sobre un plantejament que segur que s'havien fet ells sols. Després, Escaldes va ser la parròquia on es va votar el major percentatge de sis del referèndum. I era per què? Perquè la gent s'	transcripcions/pa-058.txt	ASR; pendent d'audicio
discurs	a nivell	pa-059	1	at política bastant important aquesta autoliquidació. Jo penso que totes les parts implicades a nivell de totes les parròquies, jo penso que la gent sabia el per què ja anàvem a fer. Evidentment,	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	a nivell	pa-059	2	ep tingués un dret de veto ni absolutament res. I això vam tenir que afluixar a tot arreu, i a nivell del consell també es va tenir que afluixar. Amb aquell moment es funcionava per parròquies.	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	a nivell	pa-059	3	. Nosaltres érem conscients que endorre la veia i escaldes és els quins teníem més potencial a nivell electoral, i moltes vegades trobaries paralitzar-hi per d'altres interessos que nosaltres, e	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	bueno	pa-059	1	e el que era la part endorra la veia i escaldes eren potser els més progressistes, perquè... bueno, tothom ens deia que anàiem cap a una proporcional nacional. Els altres, la gent era conscien	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	bueno	pa-059	2	b acords. Vull dir, ara es fiquem discussions a algunes coses, per què vau fer això i no... Bueno, és una negociació, a vegades, el malament no és això. I després, amb el temps, ja pots arreg	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	bueno	pa-059	3	t Julià, el de jo. I nosaltres amb aquella comissió vam treballar molt, molt, molt, molt. I, bueno, doncs, tenim que fer feina i la vam fer. El que passa és que després ens vam donar compte qu	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	bé	pa-059	1	a dir de qui no sortireu fins que no us ho hagi infligat d'acord. A partir d'aquí va començar bé la paraula d'emissió, d'emissió, d'emissió. I tot va anar, es va encarregar, amb una mateixa	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	bé	pa-059	2	mica del que és Parlament i Senat tot el mateix temps, i penso que això ho vam lograr bastant bé, perquè tampoc es pot trencar les coses. Jo penso que era important la nostra unanimitat, V	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	bé	pa-059	3	i fills d'aquesta gent han sigut cap de governs i el que vulgui, però vull dir, entenc molt bé que la gent, de la mateixa manera que nosaltres teníem clar que volíem una constitució, ente	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	clar	pa-059	1	ho teníem claríssim. Nosaltres el fet de ser els primers o no els primers, nosaltres teníem clar que havíem de fer el pas. Havíem de fer el pas, havíem de ser políticament majors d'edat per	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	clar	pa-059	2	sions, com per poder tirar endavant amb tot el que era la justícia, l'immigració. Teníem ben clar que no volíem que ens continuessin dictant coses tan importants com era l'immigració i la jus	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	clar	pa-059	3	vulgui, però vull dir, entenc molt bé que la gent, de la mateixa manera que nosaltres teníem clar que volíem una constitució, entenc que d'altra gent, dubtint amb la constitució, està passan	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	doncs	pa-059	1	ient i realista de el que fèiem, conscient, i amb ganes de tirar endavant, sapiguent que... Doncs es arriba amb un compromís, i ja està. I nosaltres érem el consell i a costat hi havia la fam	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	doncs	pa-059	2	compromís, i ja està. I nosaltres érem el consell i a costat hi havia la famosa tripartita, doncs dels dos costats, sigui de la Mitra, sigui del costat francès, ells sabien per on anaven. I	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	doncs	pa-059	3	Però també hi havia gent que, d'una manera molt democràtica, ja està en contra i perfecte. Doncs a partir d'aquí, sempre hi ha aquest dubte de sapiguer, és que el que nosaltres hem pogut sen	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	evidentment	pa-059	1	des a nivell de totes les parròquies, jo penso que la gent sabia el per què ja anàvem a fer. Evidentment, amb coses diferents, perquè penso que el que era la part endorra la veia i escaldes eren pot	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	evidentment	pa-059	2	it on hi ha ple de gent, és el que hi perd. És a dir, que sempre hi ha aquesta incognita, i evidentment que teníem nosaltres sí que ho havíem, però el que n'havia de decidir era el poble. Hi havia	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	evidentment	pa-059	3	e va ser una reunió on les reunions de poble escaldès van ser molt fortes. Molt fortes, clar, evidentment. I nosaltres no estallem aquí per matar els copríncepts, vull dir. Teníem clar que un coprín	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	llavors	pa-059	1	afluixar. Amb aquell moment es funcionava per parròquies. la política era molt perroquial. Llavors, algunes perroquies bloquejarem completament el comú. Nosaltres érem conscients que endorre l	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	llavors	pa-059	2	dir, els meus companys del Parlament, que mentre nosaltres treballàvem ells feien política. Llavors, els homes feien política, feien les coses importants i nosaltres feien el treball. I a mi ai	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	o sigui	pa-059	1	s sabien per on anaven. I nosaltres no ens quedà hi ha altre remei que anar a l'una, perquè, o sigui, no haguéssim pogut fer el que es va fer, penso jo. La cosa no va ser fàcil. Vull dir, nosal	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	per tant	pa-059	1	poble. Hi havia aquest dubte, sempre hi havia aquesta possibilitat, jo diria més que dubte. Per tant, nosaltres sabíem que tot una part... No vull dir més dels tradicionalistes, però hi havia t	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	perquè	pa-059	1	La Constitució Però hi vam anar molta il·lusió, perquè la Constitució, nosaltres, realment, és el que ens interessa. I, a més, l'UCPA era unió dels	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	perquè	pa-059	2	l, era una Constitució per en Dorre. que és així, el que passa és que això ho havíem amagat. Perquè d'escaldes va sortir molt aquest... l'impuls per la Constitució, ho teníem claríssim. Nosalt	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	perquè	pa-059	3	es, jo penso que la gent sabia el per què ja anàvem a fer. Evidentment, amb coses diferents, perquè penso que el que era la part endorra la veia i escaldes eren potser els més progressistes, pe	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	vull dir	pa-059	1	perquè, o sigui, no haguéssim pogut fer el que es va fer, penso jo. La cosa no va ser fàcil. Vull dir, nosaltres entraiem amb una proporcional nacional. D'aquí la proporcional nacional vam afluix	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	vull dir	pa-059	2	ò amb el copríncepte biscoval sí que hi va haver moments tensos. I es va arribar amb acords. Vull dir, ara es fiquem discussions a algunes coses, per què vau fer això i no... Bueno, és una negoc	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	vull dir	pa-059	3	sta possibilitat, jo diria més que dubte. Per tant, nosaltres sabíem que tot una part... No vull dir més dels tradicionalistes, però hi havia tota una sèrie de gent que tenia molta por. Després	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	és a dir	pa-059	1	molta gent, i el dia de la votació, aquest partit on hi ha ple de gent, és el que hi perd. És a dir, que sempre hi ha aquesta incognita, i evidentment que teníem nosaltres sí que ho havíem, pe	transcripcions/pa-059.txt	ASR; pendent d'audicio
territorial	Escaldes	pa-059	1	a Constitució per en Dorre. que és així, el que passa és que això ho havíem amagat. Perquè d'escaldes va sortir molt aquest... l'impuls per la Constitució, ho teníem claríssim. Nosaltres el fet	transcripcions/pa-059.txt	ASR; pendent d'audicio
territorial	Escaldes	pa-059	2	fer. Evidentment, amb coses diferents, perquè penso que el que era la part endorra la veia i escaldes eren potser els més progressistes, perquè... bueno, tothom ens deia que anàiem cap a una pro	transcripcions/pa-059.txt	ASR; pendent d'audicio
territorial	Escaldes	pa-059	3	perroquies bloquejarem completament el comú. Nosaltres érem conscients que endorre la veia i escaldes és els quins teníem més potencial a nivell electoral, i moltes vegades trobaries paralitzar-	transcripcions/pa-059.txt	ASR; pendent d'audicio
territorial	Sant Julià	pa-059	1	Mari, i era jo. I després quedava el Daniel Armengol, hi havia el Robert Casany i el Joan de Sant Julià, el de jo. I nosaltres amb aquella comissió vam treballar molt, molt, molt, molt. I, bueno,	transcripcions/pa-059.txt	ASR; pendent d'audicio
territorial	comú	pa-059	1	es. la política era molt perroquial. Llavors, algunes perroquies bloquejarem completament el comú. Nosaltres érem conscients que endorre la veia i escaldes és els quins teníem més potencial	transcripcions/pa-059.txt	ASR; pendent d'audicio
territorial	copríncep	pa-059	1	altre costat, ens deiem un dret de veto. I nosaltres teníem claríssims que no volíem que cap copríncep tingués un dret de veto per qualsevol de les coses. Doncs aquí es va fer una estira i es ron	transcripcions/pa-059.txt	ASR; pendent d'audicio
discurs	a nivell	pa-060	1	l llei. I vull dir, les votacions van ser complicades sempre. Hi havia un ambient molt tens, a nivell de consell, per no disfrutar. És a dir, que el que vam disfrutar molt va ser que hi va haver	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	a nivell	pa-060	2	i el riu hauria d'anar agafant els metros, a més haurà que anar bé creixent. I després també a nivell d'agricultura vam disfrutar molt, perquè, vull dir, van lluita molt per el que era la dalla d	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	a nivell	pa-060	3	a se l'havia d'ajudar en tots els aspectes, que també hi van participar molt, i després això a nivell d'agricultura. I després a serveis públics, La comissió de serveis públics vam col·laborar m	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	a veure	pa-060	1	t la paròquia de Sant Juliàven, sembla que és la que va ser més castigada en aquest aspecte. A veure, les eleccions del 92... us diré que potser van ser més fàcils que les primeres, perquè les	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	a veure	pa-060	2	algun punt que no estaves d'acord. Vull dir que es va aportar de com ho acorren, entre tots. A veure, jo estava a la comissió de serveis públics i a la comissió d'agricultura. I després també h	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	a veure	pa-060	3	a dalla dels parats, per mi, era importantíssim. Vull dir, el que no podia veure, passar per a veure els que... Vull dir, sempre he tingut el cap, sovissa, I en Dorre havíem de ser la Suïssa de	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	aleshores	pa-060	1	firmar cap document. que et documenti encara i deu suposo que en algun lloc el trobareu, eh? Aleshores, perdó, per continuar, aleshores, bueno, es va disoldre, vam canviar, vam posar de síndic el	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	aleshores	pa-060	2	enti encara i deu suposo que en algun lloc el trobareu, eh? Aleshores, perdó, per continuar, aleshores, bueno, es va disoldre, vam canviar, vam posar de síndic el senyor Llerge Levert, i aleshore	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	aleshores	pa-060	3	leshores, bueno, es va disoldre, vam canviar, vam posar de síndic el senyor Llerge Levert, i aleshores, quan hi va haver tot el batibull i tot això, i és quan el consell va plegar. Si m'està mira	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	bueno	pa-060	1	i deu suposo que en algun lloc el trobareu, eh? Aleshores, perdó, per continuar, aleshores, bueno, es va disoldre, vam canviar, vam posar de síndic el senyor Llerge Levert, i aleshores, quan	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	bueno	pa-060	2	uen, a fora del consell, només a les comissions, ja hi havia uns debats extraordinaris, però, bueno... Tot escalme, la vida. I amb tots els companys, tant de la primera legislatura com de la	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	bueno	pa-060	3	veritat, però éssers concils hi arrenquessin un cuixal, perquè perdien dos consellers, però bueno, perdien dos consellers a la Territoria, però a la Nacional no puguem guanyar 4 o 5. Va cos	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	bé	pa-060	1	omber que prenien les mides, i el riu hauria d'anar agafant els metros, a més haurà que anar bé creixent. I després també a nivell d'agricultura vam disfrutar molt, perquè, vull dir, van l	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	de fet	pa-060	1	lt importants. Efectivament va ser dos legislatures, dos legislatures que van ocupar 4 anys, de fet, i amb 4 anys van viure 4 síndics. van viure el cíndic Vial, que per qüestions de salut, el	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	de fet	pa-060	2	s com estaven sentats a l'èpoc per parroques, després es va acabar. Amb la constitució del 2 de fet, bueno, quan al final del 93, doncs la gent estaven sentats per grups. Però era molt maco.	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	diguem	pa-060	1	vam crear, crec que l'hem 84, 82%, i, llavors, vull dir, no hi havia ministra de l'interior. Diguem el qui m'anava a la policia i no els vegués. I amb el procés constituent i tot això, i amb l	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	doncs	pa-060	1	stància macta que es va fer amb aquell consell va ser meva. Que si en aquell dia no plegàvem, doncs presentàvem, vull dir, que es disolgués el consell. Aquesta constància macta, vull dir, figu	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	doncs	pa-060	2	roques, després es va acabar. Amb la constitució del 2 de fet, bueno, quan al final del 93, doncs la gent estaven sentats per grups. Però era molt maco. Jo considero que era molt maco anar s	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	llavors	pa-060	1	depenia dels veguers. Com que no depenia del govern el vam crear, crec que l'hem 84, 82%, i, llavors, vull dir, no hi havia ministra de l'interior. Diguem el qui m'anava a la policia i no els ve	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	perquè	pa-060	1	ue feien part de la Junta Constitucional, van tenir molta feina i lluita en aquells moments, perquè els coprínsecs i sobretot els representants perdien coses a detriment del poble en darrere.	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	perquè	pa-060	2	a, que ara van filmar pràcticament tots els que ens la van fer caure. Menos ho haig d'hi dir perquè... Vull dir, com que no s'enfiaven gaire, els van fer firmar tots. Menos un gran company de.	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	perquè	pa-060	3	e. A veure, les eleccions del 92... us diré que potser van ser més fàcils que les primeres, perquè les primeres va costar molt entrar. I a les del 92, el poble el va ser un ple visit electora	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	vull dir	pa-060	1	mer, quan es feien les reunions amb els copríncepts, amb els representants dels copríncepts. Vull dir, els que feien part de la Junta Constitucional, van tenir molta feina i lluita en aquells mom	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	vull dir	pa-060	2	els veguers. Com que no depenia del govern el vam crear, crec que l'hem 84, 82%, i, llavors, vull dir, no hi havia ministra de l'interior. Diguem el qui m'anava a la policia i no els vegués. I a	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	vull dir	pa-060	3	van filmar pràcticament tots els que ens la van fer caure. Menos ho haig d'hi dir perquè... Vull dir, com que no s'enfiaven gaire, els van fer firmar tots. Menos un gran company de... de... de C	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	és a dir	pa-060	1	er complicades sempre. Hi havia un ambient molt tens, a nivell de consell, per no disfrutar. És a dir, que el que vam disfrutar molt va ser que hi va haver un ambient molt tens, però gràcies al f	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	és a dir	pa-060	2	rar. I a les del 92, el poble el va ser un ple visit electoral, Tant a totes les perroques, és a dir, que quan vam arribar aquí els 28 consellers s'havíem exactament, però no havíem d'anar i com	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	és a dir	pa-060	3	en el que és els B2 d'aigua. Vull dir si volia recordar-hi, per la gent que no van conèixer. És a dir, que quan algú volia construir el riu, hauria de passar la comissió dels BI2 d'aigua, acompa	transcripcions/pa-060.txt	ASR; pendent d'audicio
territorial	Canillo	pa-060	1	re va tenir de renunciar, va entrar al seu lloc, el subcíndic, el Josep Casal, el Bartoló de Canillo, de l'aldosa de Canillo. Després hi va haver un manifest que es va firmar aquí dins del con	transcripcions/pa-060.txt	ASR; pendent d'audicio
territorial	Canillo	pa-060	2	va entrar al seu lloc, el subcíndic, el Josep Casal, el Bartoló de Canillo, de l'aldosa de Canillo. Després hi va haver un manifest que es va firmar aquí dins del consell de tots els conselle	transcripcions/pa-060.txt	ASR; pendent d'audicio
territorial	Canillo	pa-060	3	r, com que no s'enfiaven gaire, els van fer firmar tots. Menos un gran company de... de... de Canillo, que els va dir que els votarien, però que ell, vull dir, la paraula, per ell, era sagrada,	transcripcions/pa-060.txt	ASR; pendent d'audicio
territorial	parròquia	pa-060	1	sistema aquest que de cara a la Constitució, el sistema de 14 enllista nacional i de dos per parròquia, jo crec que és un sistema fantàstic, perquè, a mi el que estaria completament en contra er	transcripcions/pa-060.txt	ASR; pendent d'audicio
discurs	a nivell	pa-061	1	ents, una cobertura del 80%, i d'aquí poc tindrem una cobertura del 100%. Jo pel vol dir que a nivell laboral, la negociació amb la gent que treballa i que fa gran pirineu, perquè també és la ge	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	a veure	pa-061	1	, que sigui el textil, que comporta la mola, els accessoris... Això és el que ara començarem a veure. La experiència francesa aporta una internacionalització amb un país que s'obre, precisament	transcripcions/pa-061.txt	ASR; pendent d'audicio
