id_a	id_b	n_formes_compartides	formes	estat
spk-033	spk-050	3	clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-033	spk-051	3	a veure,crec,tirar endavant	semblança textual small; no és relació dialectal; pendent d’audició
spk-033	spk-053	5	clar,crec,de fet,perquè,tirar endavant	semblança textual small; no és relació dialectal; pendent d’audició
spk-033	spk-054	5	a veure,clar,crec,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-033	spk-057	4	a veure,clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-033	spk-059	5	clar,crec,de fet,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-034	spk-037	3	crec,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-034	spk-039	3	crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-034	spk-040	3	crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-034	spk-041	3	crec,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-034	spk-042	4	crec,doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-034	spk-043	3	doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-034	spk-044	4	crec,doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-034	spk-053	3	crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-034	spk-054	3	crec,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-034	spk-055	3	doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-034	spk-059	4	crec,doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-035	spk-037	4	a nivell,clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-035	spk-038	4	clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-035	spk-040	4	clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-035	spk-041	3	clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-035	spk-042	4	a nivell,clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-035	spk-043	4	a nivell,clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-035	spk-044	6	a nivell,clar,crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-035	spk-045	3	a nivell,crec,evidentment	semblança textual small; no és relació dialectal; pendent d’audició
spk-035	spk-046	5	a nivell,clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-035	spk-048	3	a nivell,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-035	spk-050	3	clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-035	spk-053	6	a nivell,clar,crec,de fet,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-035	spk-054	4	a nivell,clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-035	spk-057	4	clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-035	spk-059	4	clar,crec,de fet,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-036	spk-037	4	bé,doncs,llavors,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-036	spk-041	3	bé,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-036	spk-042	3	bé,doncs,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-036	spk-044	4	bé,doncs,llavors,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-036	spk-045	3	bé,llavors,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-036	spk-049	3	bé,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-036	spk-050	3	bé,doncs,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-036	spk-054	4	bé,doncs,llavors,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-036	spk-056	3	bé,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-038	6	bueno,bé,clar,crec,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-039	4	crec,llavors,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-040	6	clar,crec,o sigui,perquè,reformeta,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-041	8	bueno,bé,clar,crec,doncs,llavors,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-042	8	a nivell,bueno,bé,clar,crec,doncs,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-043	7	a nivell,bueno,clar,doncs,llavors,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-044	9	a nivell,bé,clar,crec,doncs,llavors,o sigui,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-045	7	a nivell,bueno,bé,crec,llavors,o sigui,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-046	7	a nivell,bueno,bé,clar,crec,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-048	6	a nivell,bé,o sigui,perquè,reformeta,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-049	4	bé,clar,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-050	5	bé,clar,doncs,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-051	4	a nivell,bé,crec,reformeta	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-052	3	bueno,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-053	6	a nivell,bueno,bé,clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-054	9	a nivell,bé,clar,crec,doncs,llavors,o sigui,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-055	3	bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-056	4	bé,doncs,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-057	6	bé,clar,crec,o sigui,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-058	3	bueno,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-037	spk-059	5	clar,crec,doncs,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-038	spk-039	3	crec,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-038	spk-040	6	a veure,clar,crec,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-038	spk-041	6	bueno,bé,clar,crec,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-038	spk-042	5	bueno,bé,clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-038	spk-043	6	bueno,clar,evidentment,perquè,tirar endavant,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-038	spk-044	7	a veure,bé,clar,crec,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-038	spk-045	6	a veure,bueno,bé,crec,evidentment,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-038	spk-046	6	bueno,bé,clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-038	spk-048	5	a veure,bé,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-038	spk-050	4	bé,clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-038	spk-051	4	a veure,bé,crec,tirar endavant	semblança textual small; no és relació dialectal; pendent d’audició
spk-038	spk-052	3	bueno,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-038	spk-053	8	bueno,bé,clar,crec,ensenyança,evidentment,perquè,tirar endavant	semblança textual small; no és relació dialectal; pendent d’audició
spk-038	spk-054	6	a veure,bé,clar,crec,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-038	spk-057	7	a veure,bé,clar,crec,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-038	spk-059	3	clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-039	spk-040	4	crec,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-039	spk-041	4	crec,llavors,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-039	spk-042	3	crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-039	spk-043	4	llavors,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-039	spk-044	5	crec,llavors,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-039	spk-045	3	crec,llavors,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-039	spk-046	3	crec,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-039	spk-051	3	crec,diguem,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-039	spk-053	3	crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-039	spk-054	4	crec,llavors,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-039	spk-057	3	crec,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-039	spk-059	4	crec,llavors,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-040	spk-041	4	clar,crec,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-040	spk-042	5	clar,crec,o sigui,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-040	spk-043	5	clar,evidentment,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-040	spk-044	8	a veure,clar,crec,evidentment,o sigui,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-040	spk-045	5	a veure,crec,evidentment,o sigui,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-040	spk-046	4	clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-040	spk-048	6	a veure,evidentment,o sigui,perquè,reformeta,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-040	spk-050	4	clar,evidentment,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-040	spk-051	4	a veure,crec,reformeta,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-040	spk-053	5	clar,crec,evidentment,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-040	spk-054	6	a veure,clar,crec,o sigui,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-040	spk-057	7	a veure,clar,crec,evidentment,o sigui,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-040	spk-059	4	clar,crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-041	spk-042	6	bueno,bé,clar,crec,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-041	spk-043	6	bueno,clar,doncs,llavors,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-041	spk-044	7	bé,clar,crec,doncs,llavors,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-041	spk-045	5	bueno,bé,crec,llavors,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-041	spk-046	6	bueno,bé,clar,crec,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-041	spk-048	3	bé,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-041	spk-049	4	bé,clar,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-041	spk-050	4	bé,clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-041	spk-052	3	bueno,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-041	spk-053	5	bueno,bé,clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-041	spk-054	7	bé,clar,crec,doncs,llavors,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-041	spk-055	3	bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-041	spk-056	4	bé,doncs,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-041	spk-057	5	bé,clar,crec,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-041	spk-058	3	bueno,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-041	spk-059	5	clar,crec,doncs,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-042	spk-043	6	a nivell,bueno,clar,doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-042	spk-044	8	a nivell,bé,clar,crec,doncs,o sigui,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-042	spk-045	5	a nivell,bueno,bé,crec,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-042	spk-046	6	a nivell,bueno,bé,clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-042	spk-048	4	a nivell,bé,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-042	spk-049	3	bé,clar,doncs	semblança textual small; no és relació dialectal; pendent d’audició
spk-042	spk-050	5	bé,clar,doncs,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-042	spk-051	4	a nivell,bé,crec,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-042	spk-052	3	bueno,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-042	spk-053	7	a nivell,bueno,bé,clar,crec,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-042	spk-054	7	a nivell,bé,clar,crec,doncs,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-042	spk-055	4	bé,doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-042	spk-056	3	bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-042	spk-057	5	bé,clar,crec,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-042	spk-059	5	clar,crec,doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-043	spk-044	8	a nivell,clar,doncs,evidentment,llavors,perquè,vull dir,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-043	spk-045	5	a nivell,bueno,evidentment,llavors,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-043	spk-046	6	a nivell,bueno,clar,evidentment,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-043	spk-048	4	a nivell,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-043	spk-049	3	clar,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-043	spk-050	4	clar,doncs,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-043	spk-051	3	a nivell,tirar endavant,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-043	spk-052	3	bueno,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-043	spk-053	7	a nivell,bueno,clar,evidentment,perquè,tirar endavant,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-043	spk-054	6	a nivell,clar,doncs,llavors,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-043	spk-055	3	doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-043	spk-056	3	doncs,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-043	spk-057	4	clar,evidentment,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-043	spk-058	3	bueno,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-043	spk-059	5	clar,doncs,llavors,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-044	spk-045	8	a nivell,a veure,bé,crec,evidentment,llavors,o sigui,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-044	spk-046	7	a nivell,bé,clar,crec,evidentment,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-044	spk-048	7	a nivell,a veure,bé,evidentment,o sigui,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-044	spk-049	5	bé,clar,de fet,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-044	spk-050	6	bé,clar,doncs,evidentment,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-044	spk-051	5	a nivell,a veure,bé,crec,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-044	spk-053	8	a nivell,bé,clar,crec,de fet,evidentment,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-044	spk-054	10	a nivell,a veure,bé,clar,crec,doncs,llavors,o sigui,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-044	spk-055	4	bé,doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-044	spk-056	4	bé,doncs,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-044	spk-057	8	a veure,bé,clar,crec,evidentment,o sigui,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-044	spk-059	7	clar,crec,de fet,doncs,llavors,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-045	spk-046	6	a nivell,bueno,bé,crec,evidentment,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-045	spk-048	6	a nivell,a veure,bé,evidentment,o sigui,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-045	spk-050	3	bé,evidentment,o sigui	semblança textual small; no és relació dialectal; pendent d’audició
spk-045	spk-051	4	a nivell,a veure,bé,crec	semblança textual small; no és relació dialectal; pendent d’audició
spk-045	spk-053	5	a nivell,bueno,bé,crec,evidentment	semblança textual small; no és relació dialectal; pendent d’audició
spk-045	spk-054	7	a nivell,a veure,bé,crec,llavors,o sigui,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-045	spk-057	6	a veure,bé,crec,evidentment,o sigui,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-046	spk-048	4	a nivell,bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-046	spk-049	3	bé,clar,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-046	spk-050	4	bé,clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-046	spk-051	3	a nivell,bé,crec	semblança textual small; no és relació dialectal; pendent d’audició
spk-046	spk-052	3	bueno,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-046	spk-053	7	a nivell,bueno,bé,clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-046	spk-054	6	a nivell,bé,clar,crec,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-046	spk-056	3	bé,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-046	spk-057	5	bé,clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-046	spk-058	3	bueno,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-046	spk-059	4	clar,crec,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-048	spk-050	4	bé,evidentment,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-048	spk-051	4	a nivell,a veure,bé,reformeta	semblança textual small; no és relació dialectal; pendent d’audició
spk-048	spk-053	4	a nivell,bé,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-048	spk-054	6	a nivell,a veure,bé,o sigui,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-048	spk-057	6	a veure,bé,evidentment,o sigui,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-049	spk-050	3	bé,clar,doncs	semblança textual small; no és relació dialectal; pendent d’audició
spk-049	spk-053	3	bé,clar,de fet	semblança textual small; no és relació dialectal; pendent d’audició
spk-049	spk-054	4	bé,clar,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-049	spk-056	3	bé,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-049	spk-059	4	clar,de fet,doncs,llavors	semblança textual small; no és relació dialectal; pendent d’audició
spk-050	spk-053	4	bé,clar,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-050	spk-054	5	bé,clar,doncs,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-050	spk-055	3	bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-050	spk-056	3	bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-050	spk-057	5	bé,clar,evidentment,o sigui,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-050	spk-059	3	clar,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-051	spk-053	5	a nivell,bé,crec,tirar endavant,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-051	spk-054	4	a nivell,a veure,bé,crec	semblança textual small; no és relació dialectal; pendent d’audició
spk-051	spk-057	3	a veure,bé,crec	semblança textual small; no és relació dialectal; pendent d’audició
spk-052	spk-053	3	bueno,clar,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-053	spk-054	5	a nivell,bé,clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-053	spk-055	3	bé,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-053	spk-057	5	bé,clar,crec,evidentment,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-053	spk-059	5	clar,crec,de fet,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-054	spk-055	3	bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-054	spk-056	4	bé,doncs,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-054	spk-057	7	a veure,bé,clar,crec,o sigui,perquè,vull dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-054	spk-059	5	clar,crec,doncs,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-055	spk-056	3	bé,doncs,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-055	spk-059	3	doncs,perquè,és a dir	semblança textual small; no és relació dialectal; pendent d’audició
spk-056	spk-059	3	doncs,llavors,perquè	semblança textual small; no és relació dialectal; pendent d’audició
spk-057	spk-059	3	clar,crec,perquè	semblança textual small; no és relació dialectal; pendent d’audició
