origen	desti	relacio	pes	formes_compartides	evidencia
pa-030	pa-062	semblança textual provisional	4	bueno,crec,o sigui,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-063	semblança textual provisional	7	a veure,bé,crec,doncs,llavors,o sigui,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-064	semblança textual provisional	5	a veure,bé,crec,o sigui,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-065	semblança textual provisional	7	aleshores,bueno,bé,crec,doncs,o sigui,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-066	semblança textual provisional	5	bueno,bé,crec,evidentment,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-032	semblança textual provisional	4	aleshores,clar,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-033	semblança textual provisional	4	clar,de fet,perquè,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-034	semblança textual provisional	3	a veure,crec,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-035	semblança textual provisional	3	crec,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-036	semblança textual provisional	4	a veure,clar,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-037	semblança textual provisional	4	clar,crec,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-038	semblança textual provisional	4	clar,crec,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-040	semblança textual provisional	3	crec,de fet,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-041	semblança textual provisional	5	a veure,clar,crec,perquè,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-045	semblança textual provisional	4	a veure,clar,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-048	semblança textual provisional	3	a veure,crec,doncs	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-049	semblança textual provisional	5	a veure,aleshores,clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-051	semblança textual provisional	3	clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-056	semblança textual provisional	7	a veure,aleshores,clar,crec,doncs,perquè,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-059	semblança textual provisional	3	clar,perquè,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-060	semblança textual provisional	5	a veure,crec,de fet,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-063	semblança textual provisional	5	a veure,clar,crec,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-064	semblança textual provisional	4	a veure,clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-065	semblança textual provisional	5	aleshores,clar,crec,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-031	pa-066	semblança textual provisional	3	crec,de fet,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-033	semblança textual provisional	4	bé,clar,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-036	semblança textual provisional	5	bé,clar,doncs,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-037	semblança textual provisional	6	bueno,bé,clar,doncs,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-038	semblança textual provisional	6	bueno,bé,clar,doncs,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-041	semblança textual provisional	5	bueno,bé,clar,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-045	semblança textual provisional	4	bé,clar,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-046	semblança textual provisional	3	aleshores,bé,doncs	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-048	semblança textual provisional	3	bé,doncs,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-049	semblança textual provisional	6	aleshores,bueno,bé,clar,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-052	semblança textual provisional	3	bueno,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-056	semblança textual provisional	6	aleshores,bé,clar,doncs,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-059	semblança textual provisional	4	bueno,clar,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-060	semblança textual provisional	3	doncs,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-061	semblança textual provisional	3	bueno,bé,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-063	semblança textual provisional	5	bé,clar,doncs,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-064	semblança textual provisional	3	bé,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-065	semblança textual provisional	6	aleshores,bueno,bé,clar,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-032	pa-066	semblança textual provisional	3	bueno,bé,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-034	semblança textual provisional	4	bé,diguem,tirar endavant,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-036	semblança textual provisional	4	bé,clar,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-037	semblança textual provisional	6	bé,clar,diguem,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-038	semblança textual provisional	5	bé,clar,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-041	semblança textual provisional	5	bé,clar,perquè,tirar endavant,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-045	semblança textual provisional	4	bé,clar,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-046	semblança textual provisional	4	bé,diguem,llavors,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-048	semblança textual provisional	4	bé,llavors,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-049	semblança textual provisional	6	bé,clar,diguem,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-056	semblança textual provisional	6	bé,clar,llavors,perquè,tirar endavant,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-057	semblança textual provisional	5	bé,diguem,llavors,perquè,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-058	semblança textual provisional	4	diguem,perquè,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-059	semblança textual provisional	5	clar,perquè,tirar endavant,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-060	semblança textual provisional	5	de fet,llavors,perquè,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-061	semblança textual provisional	3	bé,llavors,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-062	semblança textual provisional	3	diguem,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-063	semblança textual provisional	5	bé,clar,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-064	semblança textual provisional	4	bé,clar,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-065	semblança textual provisional	4	bé,clar,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-033	pa-066	semblança textual provisional	4	bé,de fet,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-036	semblança textual provisional	3	a nivell,a veure,bé	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-037	semblança textual provisional	3	bé,crec,diguem	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-038	semblança textual provisional	4	a nivell,bé,crec,reformeta	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-041	semblança textual provisional	4	a veure,bé,crec,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-045	semblança textual provisional	3	a nivell,a veure,bé	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-046	semblança textual provisional	3	bé,diguem,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-048	semblança textual provisional	5	a nivell,a veure,bé,crec,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-049	semblança textual provisional	4	a veure,bé,crec,diguem	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-055	semblança textual provisional	3	a nivell,a veure,reformeta	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-056	semblança textual provisional	4	a veure,bé,crec,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-057	semblança textual provisional	4	a nivell,bé,diguem,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-058	semblança textual provisional	3	a nivell,diguem,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-059	semblança textual provisional	3	a nivell,tirar endavant,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-060	semblança textual provisional	4	a nivell,a veure,crec,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-061	semblança textual provisional	4	a nivell,a veure,bé,crec	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-062	semblança textual provisional	3	crec,diguem,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-063	semblança textual provisional	4	a nivell,a veure,bé,crec	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-064	semblança textual provisional	4	a veure,bé,crec,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-065	semblança textual provisional	4	a nivell,bé,crec,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-034	pa-066	semblança textual provisional	3	a nivell,bé,crec	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-035	pa-037	semblança textual provisional	3	crec,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-035	pa-038	semblança textual provisional	3	crec,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-035	pa-048	semblança textual provisional	3	crec,doncs,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-035	pa-056	semblança textual provisional	3	crec,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-035	pa-060	semblança textual provisional	4	crec,doncs,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-035	pa-062	semblança textual provisional	3	crec,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-035	pa-063	semblança textual provisional	3	crec,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-035	pa-064	semblança textual provisional	3	crec,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-035	pa-065	semblança textual provisional	4	crec,doncs,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-037	semblança textual provisional	5	bé,clar,doncs,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-038	semblança textual provisional	6	a nivell,bé,clar,doncs,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-039	semblança textual provisional	3	bé,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-041	semblança textual provisional	6	a veure,bé,clar,evidentment,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-045	semblança textual provisional	7	a nivell,a veure,bé,clar,doncs,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-048	semblança textual provisional	5	a nivell,a veure,bé,doncs,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-049	semblança textual provisional	6	a veure,bé,clar,evidentment,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-055	semblança textual provisional	5	a nivell,a veure,evidentment,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-056	semblança textual provisional	7	a veure,bé,clar,doncs,evidentment,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-057	semblança textual provisional	3	a nivell,bé,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-058	semblança textual provisional	3	a nivell,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-059	semblança textual provisional	5	a nivell,clar,evidentment,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-060	semblança textual provisional	5	a nivell,a veure,doncs,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-061	semblança textual provisional	5	a nivell,a veure,bé,evidentment,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-063	semblança textual provisional	7	a nivell,a veure,bé,clar,doncs,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-064	semblança textual provisional	4	a veure,bé,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-065	semblança textual provisional	5	a nivell,bé,clar,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-036	pa-066	semblança textual provisional	4	a nivell,bé,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-038	semblança textual provisional	8	bueno,bé,clar,crec,doncs,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-039	semblança textual provisional	3	bé,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-041	semblança textual provisional	6	bueno,bé,clar,crec,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-045	semblança textual provisional	5	bé,clar,doncs,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-046	semblança textual provisional	4	bé,diguem,doncs,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-048	semblança textual provisional	5	bé,crec,doncs,llavors,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-049	semblança textual provisional	8	bueno,bé,clar,crec,diguem,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-051	semblança textual provisional	3	clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-052	semblança textual provisional	3	bueno,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-054	semblança textual provisional	3	bueno,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-056	semblança textual provisional	7	bé,clar,crec,doncs,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-057	semblança textual provisional	4	bé,diguem,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-058	semblança textual provisional	3	diguem,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-059	semblança textual provisional	4	bueno,clar,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-060	semblança textual provisional	5	crec,doncs,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-061	semblança textual provisional	5	bueno,bé,crec,llavors,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-062	semblança textual provisional	4	bueno,crec,diguem,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-063	semblança textual provisional	7	bé,clar,crec,doncs,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-064	semblança textual provisional	4	bé,clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-065	semblança textual provisional	6	bueno,bé,clar,crec,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-037	pa-066	semblança textual provisional	5	bueno,bé,crec,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-039	semblança textual provisional	3	bé,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-041	semblança textual provisional	6	bueno,bé,clar,crec,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-045	semblança textual provisional	7	a nivell,bé,clar,doncs,llavors,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-046	semblança textual provisional	3	bé,doncs,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-048	semblança textual provisional	7	a nivell,bé,crec,doncs,llavors,o sigui,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-049	semblança textual provisional	8	bueno,bé,clar,crec,llavors,o sigui,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-051	semblança textual provisional	3	clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-052	semblança textual provisional	3	bueno,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-054	semblança textual provisional	3	bueno,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-055	semblança textual provisional	5	a nivell,o sigui,perquè,reformeta,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-056	semblança textual provisional	7	bé,clar,crec,doncs,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-057	semblança textual provisional	5	a nivell,bé,llavors,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-058	semblança textual provisional	3	a nivell,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-059	semblança textual provisional	5	a nivell,bueno,clar,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-060	semblança textual provisional	6	a nivell,crec,doncs,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-061	semblança textual provisional	7	a nivell,bueno,bé,crec,llavors,o sigui,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-062	semblança textual provisional	4	bueno,crec,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-063	semblança textual provisional	9	a nivell,bé,clar,crec,doncs,llavors,o sigui,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-064	semblança textual provisional	5	bé,clar,crec,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-065	semblança textual provisional	8	a nivell,bueno,bé,clar,crec,doncs,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-038	pa-066	semblança textual provisional	6	a nivell,bueno,bé,crec,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-039	pa-040	semblança textual provisional	3	crec,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-039	pa-041	semblança textual provisional	4	bé,crec,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-039	pa-045	semblança textual provisional	3	bé,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-039	pa-049	semblança textual provisional	4	bé,crec,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-039	pa-056	semblança textual provisional	4	bé,crec,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-039	pa-061	semblança textual provisional	3	bé,crec,evidentment	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-039	pa-063	semblança textual provisional	3	bé,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-039	pa-064	semblança textual provisional	3	bé,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-039	pa-065	semblança textual provisional	3	bé,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-039	pa-066	semblança textual provisional	4	bé,crec,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-040	pa-041	semblança textual provisional	3	crec,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-040	pa-049	semblança textual provisional	3	crec,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-040	pa-056	semblança textual provisional	3	crec,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-040	pa-060	semblança textual provisional	3	crec,de fet,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-040	pa-066	semblança textual provisional	4	crec,de fet,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-045	semblança textual provisional	5	a veure,bé,clar,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-048	semblança textual provisional	4	a veure,bé,crec,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-049	semblança textual provisional	8	a veure,bueno,bé,clar,crec,evidentment,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-051	semblança textual provisional	3	clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-052	semblança textual provisional	3	bueno,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-054	semblança textual provisional	3	a veure,bueno,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-055	semblança textual provisional	4	a veure,evidentment,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-056	semblança textual provisional	8	a veure,bé,clar,crec,evidentment,perquè,tirar endavant,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-057	semblança textual provisional	3	bé,perquè,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-059	semblança textual provisional	6	bueno,clar,evidentment,perquè,tirar endavant,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-060	semblança textual provisional	4	a veure,crec,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-061	semblança textual provisional	6	a veure,bueno,bé,crec,evidentment,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-062	semblança textual provisional	3	bueno,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-063	semblança textual provisional	6	a veure,bé,clar,crec,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-064	semblança textual provisional	5	a veure,bé,clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-065	semblança textual provisional	5	bueno,bé,clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-041	pa-066	semblança textual provisional	5	bueno,bé,crec,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-043	pa-062	semblança textual provisional	3	bueno,crec,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-043	pa-065	semblança textual provisional	3	bueno,crec,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-045	pa-046	semblança textual provisional	3	bé,doncs,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-045	pa-048	semblança textual provisional	6	a nivell,a veure,bé,doncs,llavors,o sigui	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-045	pa-049	semblança textual provisional	7	a veure,bé,clar,evidentment,llavors,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-045	pa-054	semblança textual provisional	3	a veure,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-045	pa-055	semblança textual provisional	5	a nivell,a veure,evidentment,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-045	pa-056	semblança textual provisional	7	a veure,bé,clar,doncs,evidentment,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-045	pa-057	semblança textual provisional	5	a nivell,bé,llavors,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-045	pa-059	semblança textual provisional	4	a nivell,clar,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-045	pa-060	semblança textual provisional	5	a nivell,a veure,doncs,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-045	pa-061	semblança textual provisional	6	a nivell,a veure,bé,evidentment,llavors,o sigui	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-045	pa-063	semblança textual provisional	8	a nivell,a veure,bé,clar,doncs,llavors,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-045	pa-064	semblança textual provisional	5	a veure,bé,clar,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-045	pa-065	semblança textual provisional	6	a nivell,bé,clar,doncs,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-045	pa-066	semblança textual provisional	5	a nivell,bé,evidentment,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-046	pa-048	semblança textual provisional	4	bé,doncs,llavors,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-046	pa-049	semblança textual provisional	4	aleshores,bé,diguem,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-046	pa-056	semblança textual provisional	4	aleshores,bé,doncs,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-046	pa-057	semblança textual provisional	3	bé,diguem,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-046	pa-060	semblança textual provisional	3	doncs,llavors,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-046	pa-063	semblança textual provisional	3	bé,doncs,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-046	pa-065	semblança textual provisional	4	aleshores,bé,doncs,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-048	pa-049	semblança textual provisional	6	a veure,bé,crec,llavors,o sigui,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-048	pa-055	semblança textual provisional	4	a nivell,a veure,o sigui,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-048	pa-056	semblança textual provisional	6	a veure,bé,crec,doncs,llavors,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-048	pa-057	semblança textual provisional	4	a nivell,bé,llavors,o sigui	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-048	pa-058	semblança textual provisional	3	a nivell,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-048	pa-059	semblança textual provisional	3	a nivell,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-048	pa-060	semblança textual provisional	7	a nivell,a veure,crec,doncs,llavors,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-048	pa-061	semblança textual provisional	7	a nivell,a veure,bé,crec,llavors,o sigui,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
