origen	desti	relacio	pes	formes_compartides	evidencia
pa-033	pa-034	semblança textual provisional	7	bé,clar,diguem,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-035	semblança textual provisional	5	bé,clar,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-036	semblança textual provisional	5	bé,clar,doncs,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-037	semblança textual provisional	6	bé,clar,diguem,doncs,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-038	semblança textual provisional	6	bé,clar,diguem,doncs,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-039	semblança textual provisional	5	bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-040	semblança textual provisional	3	bé,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-041	semblança textual provisional	6	bé,clar,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-045	semblança textual provisional	4	bé,clar,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-046	semblança textual provisional	5	bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-048	semblança textual provisional	5	bé,clar,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-049	semblança textual provisional	5	bé,clar,diguem,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-055	semblança textual provisional	5	bé,clar,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-056	semblança textual provisional	6	bé,clar,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-057	semblança textual provisional	5	bé,diguem,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-058	semblança textual provisional	7	bé,clar,diguem,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-059	semblança textual provisional	6	bé,clar,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-060	semblança textual provisional	5	bé,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-061	semblança textual provisional	5	bé,clar,doncs,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-062	semblança textual provisional	7	bé,clar,diguem,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-063	semblança textual provisional	4	bé,clar,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-064	semblança textual provisional	5	bé,clar,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-033	pa-065	semblança textual provisional	6	bé,clar,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-035	semblança textual provisional	7	bueno,bé,clar,crec,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-036	semblança textual provisional	9	a nivell,a veure,bueno,bé,clar,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-037	semblança textual provisional	8	bueno,bé,clar,diguem,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-038	semblança textual provisional	11	a nivell,bueno,bé,clar,crec,diguem,doncs,llavors,perquè,reformeta,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-039	semblança textual provisional	7	bueno,bé,clar,crec,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-040	semblança textual provisional	4	bé,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-041	semblança textual provisional	10	a veure,bueno,bé,clar,crec,doncs,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-042	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-043	semblança textual provisional	4	bueno,crec,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-045	semblança textual provisional	8	a veure,bueno,bé,clar,crec,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-046	semblança textual provisional	7	bueno,bé,clar,crec,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-048	semblança textual provisional	10	a nivell,a veure,bueno,bé,clar,crec,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-049	semblança textual provisional	10	a nivell,a veure,bueno,bé,clar,crec,diguem,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-055	semblança textual provisional	10	a nivell,a veure,bueno,bé,clar,doncs,llavors,perquè,reformeta,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-056	semblança textual provisional	10	a veure,bueno,bé,clar,crec,doncs,perquè,tirar endavant,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-057	semblança textual provisional	8	a nivell,bueno,bé,diguem,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-058	semblança textual provisional	12	a nivell,a veure,bueno,bé,clar,crec,diguem,doncs,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-059	semblança textual provisional	10	a nivell,bueno,bé,clar,doncs,llavors,perquè,tirar endavant,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-060	semblança textual provisional	9	a nivell,a veure,bueno,bé,crec,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-061	semblança textual provisional	10	a nivell,a veure,bueno,bé,clar,crec,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-062	semblança textual provisional	9	bueno,bé,clar,crec,diguem,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-063	semblança textual provisional	8	a nivell,a veure,bé,clar,crec,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-064	semblança textual provisional	8	a veure,bé,clar,crec,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-065	semblança textual provisional	10	a veure,bueno,bé,clar,crec,doncs,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-034	pa-066	semblança textual provisional	6	a nivell,bueno,bé,crec,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-036	semblança textual provisional	6	bueno,bé,clar,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-037	semblança textual provisional	5	bueno,bé,clar,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-038	semblança textual provisional	6	bueno,bé,clar,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-039	semblança textual provisional	7	bueno,bé,clar,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-040	semblança textual provisional	5	bé,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-041	semblança textual provisional	8	bueno,bé,clar,crec,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-042	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-043	semblança textual provisional	4	bueno,crec,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-045	semblança textual provisional	7	bueno,bé,clar,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-046	semblança textual provisional	7	bueno,bé,clar,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-048	semblança textual provisional	6	bueno,bé,clar,crec,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-049	semblança textual provisional	6	bueno,bé,clar,crec,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-055	semblança textual provisional	7	bueno,bé,clar,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-056	semblança textual provisional	8	bueno,bé,clar,crec,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-057	semblança textual provisional	5	bueno,bé,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-058	semblança textual provisional	7	bueno,bé,clar,crec,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-059	semblança textual provisional	7	bueno,bé,clar,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-060	semblança textual provisional	6	bueno,bé,crec,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-061	semblança textual provisional	7	bueno,bé,clar,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-062	semblança textual provisional	8	bueno,bé,clar,crec,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-063	semblança textual provisional	5	bé,clar,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-064	semblança textual provisional	7	bé,clar,crec,doncs,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-065	semblança textual provisional	7	bueno,bé,clar,crec,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-035	pa-066	semblança textual provisional	5	bueno,bé,crec,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-037	semblança textual provisional	7	bueno,bé,clar,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-038	semblança textual provisional	8	a nivell,bueno,bé,clar,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-039	semblança textual provisional	6	bueno,bé,clar,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-040	semblança textual provisional	4	bé,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-041	semblança textual provisional	9	a veure,bueno,bé,clar,doncs,evidentment,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-045	semblança textual provisional	8	a veure,bueno,bé,clar,doncs,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-046	semblança textual provisional	6	bueno,bé,clar,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-048	semblança textual provisional	8	a nivell,a veure,bueno,bé,clar,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-049	semblança textual provisional	9	a nivell,a veure,bueno,bé,clar,evidentment,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-055	semblança textual provisional	9	a nivell,a veure,bueno,bé,clar,doncs,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-056	semblança textual provisional	8	a veure,bueno,bé,clar,doncs,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-057	semblança textual provisional	6	a nivell,bueno,bé,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-058	semblança textual provisional	9	a nivell,a veure,bueno,bé,clar,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-059	semblança textual provisional	9	a nivell,bueno,bé,clar,doncs,evidentment,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-060	semblança textual provisional	7	a nivell,a veure,bueno,bé,doncs,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-061	semblança textual provisional	10	a nivell,a veure,bueno,bé,clar,doncs,evidentment,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-062	semblança textual provisional	7	bueno,bé,clar,doncs,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-063	semblança textual provisional	7	a nivell,a veure,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-064	semblança textual provisional	7	a veure,bé,clar,doncs,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-065	semblança textual provisional	8	a veure,bueno,bé,clar,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-036	pa-066	semblança textual provisional	6	a nivell,bueno,bé,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-038	semblança textual provisional	8	bueno,bé,clar,diguem,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-039	semblança textual provisional	6	bueno,bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-040	semblança textual provisional	3	bé,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-041	semblança textual provisional	7	bueno,bé,clar,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-045	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-046	semblança textual provisional	6	bueno,bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-048	semblança textual provisional	6	bueno,bé,clar,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-049	semblança textual provisional	7	bueno,bé,clar,diguem,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-055	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-056	semblança textual provisional	6	bueno,bé,clar,doncs,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-057	semblança textual provisional	6	bueno,bé,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-058	semblança textual provisional	8	bueno,bé,clar,diguem,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-059	semblança textual provisional	7	bueno,bé,clar,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-060	semblança textual provisional	5	bueno,bé,doncs,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-061	semblança textual provisional	7	bueno,bé,clar,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-062	semblança textual provisional	7	bueno,bé,clar,diguem,doncs,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-063	semblança textual provisional	5	bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-064	semblança textual provisional	5	bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-065	semblança textual provisional	7	bueno,bé,clar,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-037	pa-066	semblança textual provisional	4	bueno,bé,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-039	semblança textual provisional	7	bueno,bé,clar,crec,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-040	semblança textual provisional	4	bé,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-041	semblança textual provisional	8	bueno,bé,clar,crec,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-042	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-043	semblança textual provisional	3	bueno,crec,doncs	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-045	semblança textual provisional	8	bueno,bé,clar,crec,doncs,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-046	semblança textual provisional	8	bueno,bé,clar,crec,diguem,doncs,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-048	semblança textual provisional	9	a nivell,bueno,bé,clar,crec,llavors,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-049	semblança textual provisional	10	a nivell,bueno,bé,clar,crec,diguem,llavors,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-055	semblança textual provisional	9	a nivell,bueno,bé,clar,doncs,llavors,o sigui,perquè,reformeta	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-056	semblança textual provisional	8	bueno,bé,clar,crec,doncs,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-057	semblança textual provisional	7	a nivell,bueno,bé,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-058	semblança textual provisional	10	a nivell,bueno,bé,clar,crec,diguem,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-059	semblança textual provisional	8	a nivell,bueno,bé,clar,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-060	semblança textual provisional	7	a nivell,bueno,bé,crec,doncs,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-061	semblança textual provisional	10	a nivell,bueno,bé,clar,crec,doncs,llavors,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-062	semblança textual provisional	9	bueno,bé,clar,crec,diguem,doncs,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-063	semblança textual provisional	8	a nivell,bé,clar,crec,doncs,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-064	semblança textual provisional	7	bé,clar,crec,doncs,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-065	semblança textual provisional	9	bueno,bé,clar,crec,doncs,llavors,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-038	pa-066	semblança textual provisional	6	a nivell,bueno,bé,crec,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-040	semblança textual provisional	5	bé,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-041	semblança textual provisional	7	bueno,bé,clar,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-042	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-043	semblança textual provisional	3	bueno,crec,doncs	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-045	semblança textual provisional	7	bueno,bé,clar,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-046	semblança textual provisional	8	bueno,bé,clar,crec,diguem,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-048	semblança textual provisional	5	bueno,bé,clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-049	semblança textual provisional	7	bueno,bé,clar,crec,diguem,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-055	semblança textual provisional	6	bueno,bé,clar,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-056	semblança textual provisional	7	bueno,bé,clar,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-057	semblança textual provisional	5	bueno,bé,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-058	semblança textual provisional	7	bueno,bé,clar,crec,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-059	semblança textual provisional	6	bueno,bé,clar,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-060	semblança textual provisional	5	bueno,bé,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-061	semblança textual provisional	7	bueno,bé,clar,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-062	semblança textual provisional	8	bueno,bé,clar,crec,diguem,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-063	semblança textual provisional	5	bé,clar,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-064	semblança textual provisional	6	bé,clar,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-065	semblança textual provisional	6	bueno,bé,clar,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-039	pa-066	semblança textual provisional	5	bueno,bé,crec,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-041	semblança textual provisional	5	bé,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-045	semblança textual provisional	5	bé,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-046	semblança textual provisional	5	bé,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-048	semblança textual provisional	3	bé,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-049	semblança textual provisional	4	bé,crec,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-055	semblança textual provisional	4	bé,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-056	semblança textual provisional	5	bé,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-057	semblança textual provisional	4	bé,de fet,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-058	semblança textual provisional	4	bé,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-059	semblança textual provisional	4	bé,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-060	semblança textual provisional	5	bé,crec,de fet,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-061	semblança textual provisional	5	bé,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-062	semblança textual provisional	5	bé,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-063	semblança textual provisional	4	bé,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-064	semblança textual provisional	5	bé,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-065	semblança textual provisional	4	bé,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-040	pa-066	semblança textual provisional	5	bé,crec,de fet,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-042	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-043	semblança textual provisional	4	bueno,crec,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-045	semblança textual provisional	9	a veure,bueno,bé,clar,crec,doncs,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-046	semblança textual provisional	7	bueno,bé,clar,crec,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-048	semblança textual provisional	9	a veure,bueno,bé,clar,crec,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-049	semblança textual provisional	9	a veure,bueno,bé,clar,crec,evidentment,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-055	semblança textual provisional	9	a veure,bueno,bé,clar,doncs,evidentment,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-056	semblança textual provisional	10	a veure,bueno,bé,clar,crec,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-057	semblança textual provisional	6	bueno,bé,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-058	semblança textual provisional	10	a veure,bueno,bé,clar,crec,doncs,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-059	semblança textual provisional	9	bueno,bé,clar,doncs,evidentment,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-060	semblança textual provisional	8	a veure,bueno,bé,crec,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-061	semblança textual provisional	10	a veure,bueno,bé,clar,crec,doncs,evidentment,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-062	semblança textual provisional	9	bueno,bé,clar,crec,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-063	semblança textual provisional	7	a veure,bé,clar,crec,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-064	semblança textual provisional	9	a veure,bé,clar,crec,doncs,evidentment,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-065	semblança textual provisional	10	a veure,bueno,bé,clar,crec,doncs,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-041	pa-066	semblança textual provisional	6	bueno,bé,crec,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-042	pa-045	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-042	pa-046	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-042	pa-048	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-042	pa-049	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-042	pa-056	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-042	pa-058	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-042	pa-061	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-042	pa-062	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-042	pa-063	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-042	pa-064	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-042	pa-065	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-043	pa-045	semblança textual provisional	3	bueno,crec,doncs	consens entre dos ASR; revisió auditiva pendent
pa-043	pa-046	semblança textual provisional	3	bueno,crec,doncs	consens entre dos ASR; revisió auditiva pendent
pa-043	pa-048	semblança textual provisional	3	bueno,crec,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-043	pa-055	semblança textual provisional	3	bueno,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-043	pa-056	semblança textual provisional	4	bueno,crec,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-043	pa-057	semblança textual provisional	3	bueno,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-043	pa-058	semblança textual provisional	4	bueno,crec,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-043	pa-059	semblança textual provisional	3	bueno,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-043	pa-060	semblança textual provisional	4	bueno,crec,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-043	pa-061	semblança textual provisional	3	bueno,crec,doncs	consens entre dos ASR; revisió auditiva pendent
pa-043	pa-062	semblança textual provisional	4	bueno,crec,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
